MSZoning,LotFrontage,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,FullBath,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,SaleType,SaleCondition
RL,79.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,1949,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,704.0,GasA,Gd,Y,FuseA,704,1728,1,TA,Min1,1,Gd,Attchd,Unf,1.0,TA,TA,Y,245,60,WD,Normal
RL,82.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,936.0,GasA,TA,Y,FuseA,0,936,1,TA,Typ,0,Gd,Attchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RL,68.58035714285714,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1584.0,GasA,TA,Y,SBrkr,0,1584,2,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,WD,Normal
RL,68.58035714285714,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,939.0,Unf,1246.0,GasA,TA,Y,SBrkr,0,1246,1,TA,Typ,2,Gd,Attchd,RFn,2.0,TA,TA,Y,0,69,WD,Normal
RL,109.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,332.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1008.0,GasA,TA,Y,SBrkr,0,1008,1,TA,Typ,0,Gd,Attchd,RFn,2.0,TA,TA,Y,0,0,WD,Normal
RL,70.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,1957,1957,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,623.0,Unf,1179.0,GasA,Gd,Y,SBrkr,0,1364,1,TA,Typ,1,Gd,Attchd,RFn,1.0,TA,TA,Y,0,60,WD,Normal
RL,68.58035714285714,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,TA,TA,CBlock,TA,TA,No,Rec,203.0,Unf,1121.0,GasA,Ex,Y,FuseA,0,1336,1,TA,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,80,0,WD,Normal
RL,125.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,272.0,TA,TA,CBlock,TA,TA,Av,BLQ,678.0,Rec,1058.0,GasA,Ex,Y,SBrkr,0,1370,1,TA,Typ,1,TA,Basment,RFn,1.0,TA,TA,Y,191,0,WD,Normal
RL,72.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1956,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,914.0,Unf,1124.0,GasA,Ex,Y,SBrkr,0,1124,1,TA,Typ,1,TA,Attchd,Fin,1.0,TA,TA,Y,0,211,WD,Normal
RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1954,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,Gd,CBlock,TA,TA,No,ALQ,824.0,Unf,1050.0,GasA,Ex,Y,SBrkr,0,1050,1,Gd,Typ,0,Gd,Attchd,RFn,1.0,TA,TA,Y,0,0,WD,Abnorml
RL,66.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1952,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,658.0,Unf,1008.0,GasA,Ex,Y,FuseA,0,1008,1,TA,Typ,0,Gd,Attchd,RFn,1.0,TA,TA,Y,0,154,WD,Normal
RL,75.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,216.0,GasA,TA,Y,SBrkr,0,1575,1,Gd,Typ,1,Gd,Attchd,Unf,2.0,TA,TA,Y,0,0,WD,Normal
RL,55.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,271.0,Unf,301.0,GasA,Ex,Y,FuseA,0,1145,1,TA,Min2,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,WD,Normal
RL,65.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,488.0,Unf,1005.0,GasA,Ex,Y,SBrkr,0,1005,1,TA,Typ,1,TA,Attchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RL,80.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1955,1955,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,144.0,BLQ,1056.0,GasA,Gd,Y,SBrkr,0,1056,1,TA,Typ,0,Gd,Attchd,Fin,1.0,TA,TA,Y,0,0,WD,Normal
RL,85.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1951,1991,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,741.0,Unf,884.0,GasA,Ex,Y,SBrkr,0,884,1,TA,Typ,0,Gd,Attchd,Fin,1.0,TA,TA,Y,0,0,WD,Normal
RL,118.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,1941,1963,Hip,WdShake,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,929.0,GasA,Ex,Y,SBrkr,0,2039,1,TA,Min1,3,Gd,2Types,Unf,3.0,TA,TA,Y,0,0,COD,Abnorml
RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,494.0,Unf,1015.0,GasA,Gd,Y,SBrkr,0,1384,1,TA,Min1,0,Gd,Attchd,Unf,2.0,TA,TA,Y,75,0,WD,Normal
RL,94.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,1925,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,Mn,GLQ,1018.0,Unf,2171.0,GasA,TA,Y,SBrkr,1248,2640,2,TA,Maj1,1,Gd,Attchd,RFn,3.0,TA,TA,N,631,48,WD,Normal
RL,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,1947,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,784.0,GasA,Ex,Y,FuseA,412,1312,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,28,WD,Normal
RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,1930,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,713.0,GasA,Ex,Y,SBrkr,0,713,1,Gd,Typ,0,Gd,Detchd,Unf,1.0,Fa,Fa,N,0,75,WD,Normal
RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,3,1929,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,Mn,Unf,0.0,Unf,715.0,GasA,Fa,N,FuseP,0,715,1,TA,Typ,0,Gd,Detchd,Unf,2.0,Fa,TA,N,0,0,WD,Normal
RL,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,1900,1998,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,448.0,GasA,Ex,Y,SBrkr,272,720,1,Fa,Typ,0,Gd,Attchd,Unf,1.0,Fa,TA,Y,0,0,WD,Normal
RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Ex,CBlock,TA,TA,No,Rec,338.0,Unf,663.0,GasA,Ex,Y,SBrkr,821,1595,2,TA,Typ,1,Gd,Detchd,Unf,2.0,TA,TA,Y,49,0,WD,Normal
RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,1077.0,GasA,TA,Y,FuseA,779,1760,1,TA,Typ,1,TA,Detchd,Unf,2.0,Fa,TA,Y,120,0,COD,Abnorml
RL,83.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,TA,TA,CBlock,TA,TA,Av,ALQ,580.0,Unf,1083.0,GasA,TA,Y,SBrkr,0,1146,1,TA,Typ,1,Gd,Attchd,Unf,1.0,TA,TA,Y,345,75,WD,Normal
RL,77.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1962,1985,Gable,CompShg,HdBoard,HdBoard,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,ALQ,701.0,Unf,1135.0,GasA,Ex,Y,SBrkr,0,1207,1,TA,Typ,0,Gd,Attchd,RFn,1.0,TA,TA,Y,0,240,WD,Normal
RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,1961,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,Rec,913.0,Unf,1313.0,GasA,TA,Y,SBrkr,0,1773,2,TA,Min2,2,TA,Attchd,RFn,2.0,TA,TA,Y,355,98,WD,Normal
RL,86.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,1959,1959,Hip,CompShg,Plywood,Plywood,BrkCmn,58.0,TA,TA,Slab,TA,TA,No,GLQ,0.0,Unf,0.0,GasA,Gd,Y,FuseA,0,1472,2,Gd,Typ,1,Gd,Attchd,Unf,2.0,TA,TA,Y,0,68,WD,Normal
RL,68.58035714285714,Pave,IR1,HLS,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,1962,1998,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,636.0,Unf,1438.0,GasA,TA,Y,SBrkr,548,2448,3,TA,Typ,2,Gd,Attchd,RFn,2.0,TA,TA,Y,520,102,WD,Normal
RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,1950,1950,Gable,CompShg,BrkComm,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,455.0,Unf,910.0,GasA,Gd,Y,SBrkr,611,1521,1,Gd,Min2,0,Gd,Detchd,Unf,1.0,Fa,TA,Y,199,0,WD,Normal
RL,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,1950,1950,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,Slab,TA,TA,No,GLQ,0.0,Unf,0.0,Wall,Fa,N,FuseF,0,1040,2,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,Fa,Y,0,0,WD,Normal
RL,75.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,1960,1960,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,Fa,No,Unf,0.0,Unf,1556.0,GasA,TA,Y,SBrkr,0,1556,2,TA,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,Y,0,0,WD,Normal
RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1961,1961,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,781.0,Unf,1150.0,GasA,TA,Y,SBrkr,0,1150,1,TA,Typ,0,Gd,Attchd,RFn,1.0,TA,TA,Y,0,0,WD,Normal
RL,74.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1Story,7,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,809.0,Unf,1045.0,GasA,Gd,Y,SBrkr,0,1045,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,WD,Normal
RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Unf,864.0,GasA,Gd,Y,SBrkr,0,864,1,TA,Typ,0,Gd,Attchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,2fmCon,SFoyer,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,953.0,Unf,1025.0,GasA,TA,Y,SBrkr,0,1025,1,TA,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,Y,96,80,WD,Normal
RM,62.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,1900,2005,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,PConc,Fa,TA,No,Unf,0.0,Unf,716.0,GasA,Ex,Y,FuseA,1007,2014,2,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,72,WD,Normal
RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,1948,1950,Gable,CompShg,MetalSd,MetalSd,Stone,264.0,TA,TA,CBlock,TA,TA,No,Rec,276.0,Unf,1212.0,GasA,Gd,Y,FuseA,442,1668,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RM,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,1920,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,Fa,No,LwQ,284.0,Unf,1147.0,GasA,TA,N,SBrkr,510,1657,1,Fa,Typ,1,TA,Detchd,Unf,1.0,Fa,Fa,N,0,0,WD,Normal
RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,381.0,Unf,780.0,GasA,Ex,Y,SBrkr,476,1416,1,Gd,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,24,WD,Normal
RM,58.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,1900,1970,Gable,CompShg,AsbShng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Rec,208.0,Unf,712.0,GasA,Gd,Y,SBrkr,580,1428,1,TA,Typ,0,Gd,Detchd,Fin,2.0,TA,TA,Y,264,0,WD,Normal
RM,66.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,502.0,GasA,TA,N,SBrkr,502,1004,1,Gd,Typ,1,Po,Detchd,Unf,1.0,Fa,TA,N,280,0,WD,Normal
RM,56.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,4,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,938.0,GasA,Gd,N,SBrkr,867,1951,2,Fa,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,P,0,6,WD,Normal
RM,56.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,BLQ,143.0,Rec,1032.0,GasA,Gd,N,FuseA,0,1032,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,COD,Abnorml
RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1925,1950,Gable,CompShg,MetalSd,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,844.0,GasA,TA,Y,SBrkr,0,844,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,N,50,81,WD,Normal
RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,576.0,GasA,Ex,Y,SBrkr,0,864,1,TA,Typ,0,Gd,Detchd,RFn,1.0,TA,TA,Y,0,0,COD,Normal
RM,42.0,Pave,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,2Story,3,1905,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0.0,Unf,738.0,GasA,Gd,Y,FuseA,662,1376,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,N,0,0,WD,Normal
RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1Story,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,576.0,Unf,960.0,GasA,TA,Y,FuseA,0,960,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,WD,Normal
RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,816.0,GasA,Ex,Y,SBrkr,750,1566,1,Gd,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,24,0,WD,Normal
RM,52.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,416.0,Unf,492.0,GasA,TA,Y,SBrkr,0,492,1,TA,Typ,0,Gd,Detchd,Unf,1.0,Fa,TA,N,0,0,WD,Normal
RM,56.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,310.0,Unf,770.0,GasA,TA,Y,SBrkr,297,1182,1,TA,Typ,0,Gd,Detchd,Unf,1.0,Fa,TA,Y,0,0,WD,Normal
RM,48.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,798.0,GasA,Gd,Y,SBrkr,0,840,1,Fa,Typ,0,Gd,Detchd,Unf,1.0,TA,Fa,N,112,0,WD,Normal
RM,70.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,1910,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,1226.0,GasA,Ex,Y,SBrkr,878,2104,2,TA,Typ,0,Gd,Detchd,Unf,2.0,Fa,TA,P,0,341,WD,Normal
RM,33.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,5,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,624.0,GasA,Gd,N,FuseA,624,1248,2,TA,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,N,0,130,WD,Normal
RM,65.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,960.0,GasA,Ex,Y,SBrkr,0,960,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,WD,Normal
C (all),63.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,1020.0,GasA,Fa,N,FuseP,0,1020,1,Fa,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,N,0,0,ConLD,Normal
RL,69.0,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,1924,1996,Gambrel,CompShg,BrkComm,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,848.0,GasW,TA,N,SBrkr,810,1827,1,TA,Typ,1,Gd,Detchd,Unf,1.0,Fa,TA,Y,27,36,WD,Normal
RM,51.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,3,1930,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,Gd,TA,CBlock,TA,TA,No,Rec,347.0,Unf,728.0,GasA,Ex,Y,SBrkr,434,1162,1,TA,Typ,0,Gd,Detchd,Unf,1.0,Fa,Po,Y,0,24,ConLI,Abnorml
RM,51.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1930,1984,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,741.0,GasA,Gd,Y,SBrkr,583,1324,1,Gd,Typ,0,Gd,Detchd,Unf,1.0,Fa,TA,Y,0,0,WD,Normal
RL,50.0,Pave,IR2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,816.0,GasA,TA,Y,FuseA,0,816,1,TA,Typ,0,Gd,Detchd,Unf,1.0,Fa,Fa,N,168,0,WD,Normal
RM,90.0,Pave,IR3,Lvl,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1595.0,GasA,TA,Y,SBrkr,875,2486,2,TA,Typ,1,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,WD,Normal
RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,596.0,GasA,Po,Y,FuseF,596,1430,2,Fa,Typ,0,Gd,Detchd,Unf,2.0,Fa,Fa,Y,218,0,WD,Abnorml
RM,60.0,Pave,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,1910,2004,Gable,CompShg,AsbShng,Plywood,None,0.0,Fa,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,396.0,GasA,Gd,Y,SBrkr,665,1330,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,N,0,72,WD,Normal
RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,1919,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,610.0,GasA,Ex,N,FuseA,0,819,1,Gd,Typ,0,Gd,Attchd,Unf,0.0,TA,TA,N,0,0,WD,Abnorml
RM,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,1930,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,343.0,Unf,984.0,GasA,TA,Y,FuseF,0,984,1,TA,Typ,0,Gd,Detchd,Unf,1.0,TA,TA,N,0,0,ConLI,Family
RL,82.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41.0,TA,Fa,CBlock,TA,TA,No,BLQ,329.0,Unf,806.0,GasA,TA,Y,SBrkr,341,1422,1,TA,Typ,1,TA,Detchd,Unf,1.0,TA,TA,Y,0,0,WD,Normal
RL,120.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Feedr,Duplex,1Story,6,1964,1964,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1921.0,GasA,TA,Y,SBrkr,0,1921,2,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,180,WD,Normal
